production_id,date,mine_id,zone_id,planned_tonnes,actual_tonnes,ore_grade_pct,operating_hours,downtime_hours,rainfall_mm,target_tonnes
PROD-16969,2026-09-04,MINE-02,MINE-02-ZONE-D,276.0,221.7,37.89,14.2,1.8,18.8,260.0
PROD-16970,2026-09-04,MINE-02,MINE-02-ZONE-E,276.0,251.2,38.45,15.3,0.7,18.8,260.0
PROD-16971,2026-09-04,MINE-03,MINE-03-ZONE-A,276.0,221.4,38.7,13.5,2.5,0.7,260.0
PROD-16972,2026-09-04,MINE-03,MINE-03-ZONE-B,276.0,221.7,36.33,13.5,2.5,0.7,260.0
PROD-16973,2026-09-04,MINE-03,MINE-03-ZONE-C,276.0,204.4,32.06,12.5,3.5,0.7,260.0
PROD-16974,2026-09-04,MINE-03,MINE-03-ZONE-D,276.0,267.6,36.34,15.2,0.8,0.7,260.0
PROD-16975,2026-09-04,MINE-03,MINE-03-ZONE-E,276.0,275.1,34.04,15.3,0.7,0.7,260.0
PROD-16976,2026-09-04,MINE-04,MINE-04-ZONE-A,276.0,208.9,40.15,12.2,3.8,0.9,260.0
PROD-16977,2026-09-04,MINE-04,MINE-04-ZONE-B,276.0,219.9,40.23,12.9,3.1,0.9,260.0
PROD-16978,2026-09-04,MINE-04,MINE-04-ZONE-C,276.0,261.3,37.75,15.4,0.6,0.9,260.0
PROD-16979,2026-09-04,MINE-04,MINE-04-ZONE-D,276.0,256.8,37.18,14.3,1.7,0.9,260.0
PROD-16980,2026-09-04,MINE-04,MINE-04-ZONE-E,276.0,219.5,41.6,13.2,2.8,0.9,260.0
PROD-16981,2026-09-05,MINE-01,MINE-01-ZONE-A,280.0,255.3,34.33,15.1,0.9,1.7,260.0
PROD-16982,2026-09-05,MINE-01,MINE-01-ZONE-B,280.0,222.3,38.8,13.3,2.7,1.7,260.0
PROD-16983,2026-09-05,MINE-01,MINE-01-ZONE-C,280.0,199.4,32.24,11.9,4.1,1.7,260.0
PROD-16984,2026-09-05,MINE-01,MINE-01-ZONE-D,280.0,277.3,41.61,15.2,0.8,1.7,260.0
PROD-16985,2026-09-05,MINE-01,MINE-01-ZONE-E,280.0,240.1,36.81,13.5,2.5,1.7,260.0
PROD-16986,2026-09-05,MINE-02,MINE-02-ZONE-A,280.0,181.8,36.12,12.0,4.0,46.2,260.0
PROD-16987,2026-09-05,MINE-02,MINE-02-ZONE-B,280.0,162.0,40.36,11.0,5.0,46.2,260.0
PROD-16988,2026-09-05,MINE-02,MINE-02-ZONE-C,280.0,176.9,33.25,11.6,4.4,46.2,260.0
PROD-16989,2026-09-05,MINE-02,MINE-02-ZONE-D,280.0,182.2,39.3,12.7,3.3,46.2,260.0
PROD-16990,2026-09-05,MINE-02,MINE-02-ZONE-E,280.0,135.6,40.49,9.3,6.7,46.2,260.0
PROD-16991,2026-09-05,MINE-03,MINE-03-ZONE-A,280.0,143.7,43.25,10.9,5.1,72.7,260.0
PROD-16992,2026-09-05,MINE-03,MINE-03-ZONE-B,280.0,137.3,34.4,9.2,6.8,72.7,260.0
PROD-16993,2026-09-05,MINE-03,MINE-03-ZONE-C,280.0,156.9,33.07,11.0,5.0,72.7,260.0
PROD-16994,2026-09-05,MINE-03,MINE-03-ZONE-D,280.0,159.7,36.77,12.0,4.0,72.7,260.0
PROD-16995,2026-09-05,MINE-03,MINE-03-ZONE-E,280.0,158.1,43.68,11.3,4.7,72.7,260.0
PROD-16996,2026-09-05,MINE-04,MINE-04-ZONE-A,280.0,267.8,41.69,14.5,1.5,0.8,260.0
PROD-16997,2026-09-05,MINE-04,MINE-04-ZONE-B,280.0,241.4,36.26,13.3,2.7,0.8,260.0
PROD-16998,2026-09-05,MINE-04,MINE-04-ZONE-C,280.0,210.6,39.97,12.0,4.0,0.8,260.0
PROD-16999,2026-09-05,MINE-04,MINE-04-ZONE-D,280.0,270.0,43.08,15.2,0.8,0.8,260.0
PROD-17000,2026-09-05,MINE-04,MINE-04-ZONE-E,280.0,253.4,42.85,14.2,1.8,0.8,260.0
PROD-17001,2026-09-06,MINE-01,MINE-01-ZONE-A,240.0,193.2,41.0,12.7,3.3,0.6,260.0
PROD-17002,2026-09-06,MINE-01,MINE-01-ZONE-B,240.0,180.4,42.99,11.5,4.5,0.6,260.0
PROD-17003,2026-09-06,MINE-01,MINE-01-ZONE-C,240.0,199.5,37.09,13.8,2.2,0.6,260.0
PROD-17004,2026-09-06,MINE-01,MINE-01-ZONE-D,240.0,200.2,37.05,13.1,2.9,0.6,260.0
PROD-17005,2026-09-06,MINE-01,MINE-01-ZONE-E,240.0,177.9,36.72,11.7,4.3,0.6,260.0
PROD-17006,2026-09-06,MINE-02,MINE-02-ZONE-A,240.0,191.0,35.41,12.0,4.0,3.9,260.0
PROD-17007,2026-09-06,MINE-02,MINE-02-ZONE-B,240.0,215.4,42.04,13.8,2.2,3.9,260.0
PROD-17008,2026-09-06,MINE-02,MINE-02-ZONE-C,240.0,204.3,34.29,13.6,2.4,3.9,260.0
PROD-17009,2026-09-06,MINE-02,MINE-02-ZONE-D,240.0,208.4,39.27,13.6,2.4,3.9,260.0
PROD-17010,2026-09-06,MINE-02,MINE-02-ZONE-E,240.0,159.7,42.53,11.6,4.4,3.9,260.0
PROD-17011,2026-09-06,MINE-03,MINE-03-ZONE-A,240.0,182.5,41.8,12.5,3.5,34.9,260.0
PROD-17012,2026-09-06,MINE-03,MINE-03-ZONE-B,240.0,135.0,41.11,11.0,5.0,34.9,260.0
PROD-17013,2026-09-06,MINE-03,MINE-03-ZONE-C,240.0,153.2,35.75,10.3,5.7,34.9,260.0
PROD-17014,2026-09-06,MINE-03,MINE-03-ZONE-D,240.0,140.9,33.53,10.1,5.9,34.9,260.0
PROD-17015,2026-09-06,MINE-03,MINE-03-ZONE-E,240.0,175.8,39.92,13.0,3.0,34.9,260.0
PROD-17016,2026-09-06,MINE-04,MINE-04-ZONE-A,240.0,172.2,33.49,12.4,3.6,47.1,260.0
PROD-17017,2026-09-06,MINE-04,MINE-04-ZONE-B,240.0,119.6,32.9,9.6,6.4,47.1,260.0
PROD-17018,2026-09-06,MINE-04,MINE-04-ZONE-C,240.0,158.1,36.22,12.8,3.2,47.1,260.0
PROD-17019,2026-09-06,MINE-04,MINE-04-ZONE-D,240.0,116.4,35.66,9.8,6.2,47.1,260.0
PROD-17020,2026-09-06,MINE-04,MINE-04-ZONE-E,240.0,110.3,40.26,9.1,6.9,47.1,260.0
PROD-17021,2026-09-07,MINE-01,MINE-01-ZONE-A,244.0,197.0,36.04,14.9,1.1,26.4,260.0
PROD-17022,2026-09-07,MINE-01,MINE-01-ZONE-B,244.0,199.2,34.83,13.9,2.1,26.4,260.0
PROD-17023,2026-09-07,MINE-01,MINE-01-ZONE-C,244.0,211.8,32.44,14.7,1.3,26.4,260.0
PROD-17024,2026-09-07,MINE-01,MINE-01-ZONE-D,244.0,199.9,33.58,14.9,1.1,26.4,260.0
PROD-17025,2026-09-07,MINE-01,MINE-01-ZONE-E,244.0,202.9,38.46,15.0,1.0,26.4,260.0
PROD-17026,2026-09-07,MINE-02,MINE-02-ZONE-A,244.0,101.8,32.64,9.2,6.8,56.9,260.0
PROD-17027,2026-09-07,MINE-02,MINE-02-ZONE-B,244.0,133.5,42.26,11.0,5.0,56.9,260.0
PROD-17028,2026-09-07,MINE-02,MINE-02-ZONE-C,244.0,136.6,32.79,10.0,6.0,56.9,260.0
PROD-17029,2026-09-07,MINE-02,MINE-02-ZONE-D,244.0,140.3,33.69,11.9,4.1,56.9,260.0
PROD-17030,2026-09-07,MINE-02,MINE-02-ZONE-E,244.0,144.4,41.04,11.9,4.1,56.9,260.0
PROD-17031,2026-09-07,MINE-03,MINE-03-ZONE-A,244.0,133.7,36.43,11.6,4.4,80.8,260.0
PROD-17032,2026-09-07,MINE-03,MINE-03-ZONE-B,244.0,122.9,34.55,10.0,6.0,80.8,260.0
PROD-17033,2026-09-07,MINE-03,MINE-03-ZONE-C,244.0,123.0,38.19,9.5,6.5,80.8,260.0
PROD-17034,2026-09-07,MINE-03,MINE-03-ZONE-D,244.0,115.1,42.58,9.6,6.4,80.8,260.0
PROD-17035,2026-09-07,MINE-03,MINE-03-ZONE-E,244.0,121.4,33.68,10.6,5.4,80.8,260.0
PROD-17036,2026-09-07,MINE-04,MINE-04-ZONE-A,244.0,211.7,41.45,14.4,1.6,3.0,260.0
PROD-17037,2026-09-07,MINE-04,MINE-04-ZONE-B,244.0,241.9,32.14,15.2,0.8,3.0,260.0
PROD-17038,2026-09-07,MINE-04,MINE-04-ZONE-C,244.0,210.6,34.09,13.6,2.4,3.0,260.0
PROD-17039,2026-09-07,MINE-04,MINE-04-ZONE-D,244.0,199.5,34.9,12.8,3.2,3.0,260.0
PROD-17040,2026-09-07,MINE-04,MINE-04-ZONE-E,244.0,186.0,37.87,11.8,4.2,3.0,260.0
PROD-17041,2026-09-08,MINE-01,MINE-01-ZONE-A,248.0,114.3,37.23,10.5,5.5,82.0,260.0
PROD-17042,2026-09-08,MINE-01,MINE-01-ZONE-B,248.0,133.8,32.78,11.6,4.4,82.0,260.0
PROD-17043,2026-09-08,MINE-01,MINE-01-ZONE-C,248.0,141.8,43.36,12.5,3.5,82.0,260.0
PROD-17044,2026-09-08,MINE-01,MINE-01-ZONE-D,248.0,129.9,43.12,11.6,4.4,82.0,260.0
PROD-17045,2026-09-08,MINE-01,MINE-01-ZONE-E,248.0,151.0,34.16,11.8,4.2,82.0,260.0
PROD-17046,2026-09-08,MINE-02,MINE-02-ZONE-A,248.0,136.5,36.08,11.4,4.6,71.8,260.0
PROD-17047,2026-09-08,MINE-02,MINE-02-ZONE-B,248.0,127.7,41.58,10.3,5.7,71.8,260.0
PROD-17048,2026-09-08,MINE-02,MINE-02-ZONE-C,248.0,141.2,39.29,10.7,5.3,71.8,260.0
PROD-17049,2026-09-08,MINE-02,MINE-02-ZONE-D,248.0,155.8,41.99,12.3,3.7,71.8,260.0
PROD-17050,2026-09-08,MINE-02,MINE-02-ZONE-E,248.0,107.3,43.2,9.2,6.8,71.8,260.0
PROD-17051,2026-09-08,MINE-03,MINE-03-ZONE-A,248.0,230.1,41.97,15.1,0.9,22.1,260.0
PROD-17052,2026-09-08,MINE-03,MINE-03-ZONE-B,248.0,203.8,32.61,14.6,1.4,22.1,260.0
PROD-17053,2026-09-08,MINE-03,MINE-03-ZONE-C,248.0,219.2,40.89,14.9,1.1,22.1,260.0
PROD-17054,2026-09-08,MINE-03,MINE-03-ZONE-D,248.0,172.2,35.97,11.6,4.4,22.1,260.0
PROD-17055,2026-09-08,MINE-03,MINE-03-ZONE-E,248.0,207.8,37.36,14.8,1.2,22.1,260.0
PROD-17056,2026-09-08,MINE-04,MINE-04-ZONE-A,248.0,148.2,41.99,12.2,3.8,83.0,260.0
PROD-17057,2026-09-08,MINE-04,MINE-04-ZONE-B,248.0,136.8,42.38,12.7,3.3,83.0,260.0
PROD-17058,2026-09-08,MINE-04,MINE-04-ZONE-C,248.0,102.2,43.03,9.5,6.5,83.0,260.0
PROD-17059,2026-09-08,MINE-04,MINE-04-ZONE-D,248.0,107.0,43.84,10.2,5.8,83.0,260.0
PROD-17060,2026-09-08,MINE-04,MINE-04-ZONE-E,248.0,127.3,40.36,11.6,4.4,83.0,260.0
PROD-17061,2026-09-09,MINE-01,MINE-01-ZONE-A,252.0,203.9,43.04,14.0,2.0,23.4,260.0
PROD-17062,2026-09-09,MINE-01,MINE-01-ZONE-B,252.0,180.4,33.01,11.7,4.3,23.4,260.0
PROD-17063,2026-09-09,MINE-01,MINE-01-ZONE-C,252.0,180.7,40.08,12.5,3.5,23.4,260.0
PROD-17064,2026-09-09,MINE-01,MINE-01-ZONE-D,252.0,155.9,43.11,11.6,4.4,23.4,260.0
PROD-17065,2026-09-09,MINE-01,MINE-01-ZONE-E,252.0,208.2,40.08,13.9,2.1,23.4,260.0
PROD-17066,2026-09-09,MINE-02,MINE-02-ZONE-A,252.0,191.1,40.61,13.1,2.9,2.6,260.0
PROD-17067,2026-09-09,MINE-02,MINE-02-ZONE-B,252.0,181.3,35.01,12.2,3.8,2.6,260.0
PROD-17068,2026-09-09,MINE-02,MINE-02-ZONE-C,252.0,221.2,35.01,14.6,1.4,2.6,260.0
PROD-17069,2026-09-09,MINE-02,MINE-02-ZONE-D,252.0,198.1,38.76,12.2,3.8,2.6,260.0
PROD-17070,2026-09-09,MINE-02,MINE-02-ZONE-E,252.0,194.9,35.03,12.3,3.7,2.6,260.0
PROD-17071,2026-09-09,MINE-03,MINE-03-ZONE-A,252.0,231.2,43.08,14.9,1.1,16.0,260.0
PROD-17072,2026-09-09,MINE-03,MINE-03-ZONE-B,252.0,219.1,39.55,15.5,0.5,16.0,260.0
PROD-17073,2026-09-09,MINE-03,MINE-03-ZONE-C,252.0,233.6,37.3,14.8,1.2,16.0,260.0
PROD-17074,2026-09-09,MINE-03,MINE-03-ZONE-D,252.0,181.1,33.89,12.6,3.4,16.0,260.0
PROD-17075,2026-09-09,MINE-03,MINE-03-ZONE-E,252.0,212.8,38.09,13.5,2.5,16.0,260.0
PROD-17076,2026-09-09,MINE-04,MINE-04-ZONE-A,252.0,125.7,38.54,9.5,6.5,49.7,260.0
PROD-17077,2026-09-09,MINE-04,MINE-04-ZONE-B,252.0,126.2,39.22,10.3,5.7,49.7,260.0
PROD-17078,2026-09-09,MINE-04,MINE-04-ZONE-C,252.0,163.4,36.47,12.1,3.9,49.7,260.0
PROD-17079,2026-09-09,MINE-04,MINE-04-ZONE-D,252.0,157.8,32.52,12.8,3.2,49.7,260.0
PROD-17080,2026-09-09,MINE-04,MINE-04-ZONE-E,252.0,169.2,39.61,12.8,3.2,49.7,260.0
PROD-17081,2026-09-10,MINE-01,MINE-01-ZONE-A,256.0,161.0,42.33,12.4,3.6,63.5,260.0
PROD-17082,2026-09-10,MINE-01,MINE-01-ZONE-B,256.0,134.0,37.35,10.4,5.6,63.5,260.0
PROD-17083,2026-09-10,MINE-01,MINE-01-ZONE-C,256.0,148.6,38.62,11.7,4.3,63.5,260.0
PROD-17084,2026-09-10,MINE-01,MINE-01-ZONE-D,256.0,151.9,39.9,12.5,3.5,63.5,260.0
PROD-17085,2026-09-10,MINE-01,MINE-01-ZONE-E,256.0,122.5,34.9,9.1,6.9,63.5,260.0
PROD-17086,2026-09-10,MINE-02,MINE-02-ZONE-A,256.0,227.9,34.6,14.4,1.6,0.2,260.0
PROD-17087,2026-09-10,MINE-02,MINE-02-ZONE-B,256.0,230.3,36.54,14.8,1.2,0.2,260.0
PROD-17088,2026-09-10,MINE-02,MINE-02-ZONE-C,256.0,220.4,40.04,12.9,3.1,0.2,260.0
PROD-17089,2026-09-10,MINE-02,MINE-02-ZONE-D,256.0,194.3,43.26,12.1,3.9,0.2,260.0
PROD-17090,2026-09-10,MINE-02,MINE-02-ZONE-E,256.0,193.3,40.98,12.4,3.6,0.2,260.0
PROD-17091,2026-09-10,MINE-03,MINE-03-ZONE-A,256.0,182.9,37.59,12.6,3.4,22.6,260.0
PROD-17092,2026-09-10,MINE-03,MINE-03-ZONE-B,256.0,195.8,43.86,13.5,2.5,22.6,260.0
PROD-17093,2026-09-10,MINE-03,MINE-03-ZONE-C,256.0,241.4,36.4,15.2,0.8,22.6,260.0
PROD-17094,2026-09-10,MINE-03,MINE-03-ZONE-D,256.0,193.8,38.0,12.3,3.7,22.6,260.0
PROD-17095,2026-09-10,MINE-03,MINE-03-ZONE-E,256.0,193.5,40.44,13.2,2.8,22.6,260.0
PROD-17096,2026-09-10,MINE-04,MINE-04-ZONE-A,256.0,222.1,36.9,13.2,2.8,2.4,260.0
PROD-17097,2026-09-10,MINE-04,MINE-04-ZONE-B,256.0,180.8,41.43,12.3,3.7,2.4,260.0
PROD-17098,2026-09-10,MINE-04,MINE-04-ZONE-C,256.0,213.0,43.14,12.9,3.1,2.4,260.0
PROD-17099,2026-09-10,MINE-04,MINE-04-ZONE-D,256.0,200.2,35.78,12.7,3.3,2.4,260.0
PROD-17100,2026-09-10,MINE-04,MINE-04-ZONE-E,256.0,245.4,40.84,14.8,1.2,2.4,260.0
PROD-17101,2026-09-11,MINE-01,MINE-01-ZONE-A,300.0,177.7,33.06,10.9,5.1,50.2,260.0
PROD-17102,2026-09-11,MINE-01,MINE-01-ZONE-B,300.0,160.9,42.65,10.7,5.3,50.2,260.0
PROD-17103,2026-09-11,MINE-01,MINE-01-ZONE-C,300.0,193.3,36.06,11.7,4.3,50.2,260.0
PROD-17104,2026-09-11,MINE-01,MINE-01-ZONE-D,300.0,179.4,36.42,11.1,4.9,50.2,260.0
PROD-17105,2026-09-11,MINE-01,MINE-01-ZONE-E,300.0,159.4,33.57,10.1,5.9,50.2,260.0
PROD-17106,2026-09-11,MINE-02,MINE-02-ZONE-A,300.0,155.9,35.28,11.1,4.9,79.4,260.0
PROD-17107,2026-09-11,MINE-02,MINE-02-ZONE-B,300.0,183.0,35.68,11.9,4.1,79.4,260.0
PROD-17108,2026-09-11,MINE-02,MINE-02-ZONE-C,300.0,186.4,37.66,12.8,3.2,79.4,260.0
PROD-17109,2026-09-11,MINE-02,MINE-02-ZONE-D,300.0,145.9,37.84,10.8,5.2,79.4,260.0
PROD-17110,2026-09-11,MINE-02,MINE-02-ZONE-E,300.0,177.5,33.46,12.3,3.7,79.4,260.0
PROD-17111,2026-09-11,MINE-03,MINE-03-ZONE-A,300.0,213.2,39.66,13.0,3.0,29.5,260.0
PROD-17112,2026-09-11,MINE-03,MINE-03-ZONE-B,300.0,266.4,40.05,14.9,1.1,29.5,260.0
PROD-17113,2026-09-11,MINE-03,MINE-03-ZONE-C,300.0,213.9,39.66,13.1,2.9,29.5,260.0
PROD-17114,2026-09-11,MINE-03,MINE-03-ZONE-D,300.0,269.7,40.08,15.4,0.6,29.5,260.0
PROD-17115,2026-09-11,MINE-03,MINE-03-ZONE-E,300.0,194.1,36.73,11.7,4.3,29.5,260.0
PROD-17116,2026-09-11,MINE-04,MINE-04-ZONE-A,300.0,259.5,37.53,15.0,1.0,17.3,260.0
PROD-17117,2026-09-11,MINE-04,MINE-04-ZONE-B,300.0,249.7,39.1,13.8,2.2,17.3,260.0
PROD-17118,2026-09-11,MINE-04,MINE-04-ZONE-C,300.0,255.5,43.05,14.2,1.8,17.3,260.0
PROD-17119,2026-09-11,MINE-04,MINE-04-ZONE-D,300.0,254.8,39.91,13.6,2.4,17.3,260.0
PROD-17120,2026-09-11,MINE-04,MINE-04-ZONE-E,300.0,236.9,36.83,12.9,3.1,17.3,260.0
PROD-17121,2026-09-12,MINE-01,MINE-01-ZONE-A,304.0,227.9,43.41,12.8,3.2,1.4,260.0
PROD-17122,2026-09-12,MINE-01,MINE-01-ZONE-B,304.0,248.9,35.64,13.7,2.3,1.4,260.0
PROD-17123,2026-09-12,MINE-01,MINE-01-ZONE-C,304.0,257.9,39.29,13.8,2.2,1.4,260.0
PROD-17124,2026-09-12,MINE-01,MINE-01-ZONE-D,304.0,231.9,43.15,12.7,3.3,1.4,260.0
PROD-17125,2026-09-12,MINE-01,MINE-01-ZONE-E,304.0,236.2,38.78,12.2,3.8,1.4,260.0
PROD-17126,2026-09-12,MINE-02,MINE-02-ZONE-A,304.0,177.1,38.07,11.8,4.2,70.9,260.0
PROD-17127,2026-09-12,MINE-02,MINE-02-ZONE-B,304.0,149.4,42.87,9.5,6.5,70.9,260.0
PROD-17128,2026-09-12,MINE-02,MINE-02-ZONE-C,304.0,187.8,38.95,12.9,3.1,70.9,260.0
PROD-17129,2026-09-12,MINE-02,MINE-02-ZONE-D,304.0,179.0,33.98,11.7,4.3,70.9,260.0
PROD-17130,2026-09-12,MINE-02,MINE-02-ZONE-E,304.0,156.6,36.56,11.1,4.9,70.9,260.0
PROD-17131,2026-09-12,MINE-03,MINE-03-ZONE-A,304.0,131.5,41.69,10.0,6.0,84.1,260.0
PROD-17132,2026-09-12,MINE-03,MINE-03-ZONE-B,304.0,135.5,40.81,9.9,6.1,84.1,260.0
PROD-17133,2026-09-12,MINE-03,MINE-03-ZONE-C,304.0,168.5,43.35,12.4,3.6,84.1,260.0
PROD-17134,2026-09-12,MINE-03,MINE-03-ZONE-D,304.0,154.9,43.06,10.1,5.9,84.1,260.0
PROD-17135,2026-09-12,MINE-03,MINE-03-ZONE-E,304.0,141.0,33.99,9.7,6.3,84.1,260.0
PROD-17136,2026-09-12,MINE-04,MINE-04-ZONE-A,304.0,228.7,35.25,11.7,4.3,0.7,260.0
PROD-17137,2026-09-12,MINE-04,MINE-04-ZONE-B,304.0,289.0,40.16,14.8,1.2,0.7,260.0
PROD-17138,2026-09-12,MINE-04,MINE-04-ZONE-C,304.0,267.5,42.53,14.5,1.5,0.7,260.0
PROD-17139,2026-09-12,MINE-04,MINE-04-ZONE-D,304.0,258.6,32.55,13.8,2.2,0.7,260.0
PROD-17140,2026-09-12,MINE-04,MINE-04-ZONE-E,304.0,300.0,39.19,15.1,0.9,0.7,260.0
PROD-17141,2026-09-13,MINE-01,MINE-01-ZONE-A,224.0,94.3,32.58,10.0,6.0,79.4,260.0
PROD-17142,2026-09-13,MINE-01,MINE-01-ZONE-B,224.0,123.0,34.03,11.5,4.5,79.4,260.0
PROD-17143,2026-09-13,MINE-01,MINE-01-ZONE-C,224.0,100.0,40.87,9.7,6.3,79.4,260.0
PROD-17144,2026-09-13,MINE-01,MINE-01-ZONE-D,224.0,116.9,37.65,10.9,5.1,79.4,260.0
PROD-17145,2026-09-13,MINE-01,MINE-01-ZONE-E,224.0,111.1,35.26,9.1,6.9,79.4,260.0
PROD-17146,2026-09-13,MINE-02,MINE-02-ZONE-A,224.0,214.6,35.06,14.5,1.5,0.4,260.0
PROD-17147,2026-09-13,MINE-02,MINE-02-ZONE-B,224.0,207.7,43.22,15.4,0.6,0.4,260.0
PROD-17148,2026-09-13,MINE-02,MINE-02-ZONE-C,224.0,180.1,39.47,12.5,3.5,0.4,260.0
PROD-17149,2026-09-13,MINE-02,MINE-02-ZONE-D,224.0,226.3,39.46,15.2,0.8,0.4,260.0
PROD-17150,2026-09-13,MINE-02,MINE-02-ZONE-E,224.0,207.6,34.75,14.2,1.8,0.4,260.0
PROD-17151,2026-09-13,MINE-03,MINE-03-ZONE-A,224.0,186.1,38.74,14.3,1.7,0.8,260.0
PROD-17152,2026-09-13,MINE-03,MINE-03-ZONE-B,224.0,191.6,34.82,13.3,2.7,0.8,260.0
PROD-17153,2026-09-13,MINE-03,MINE-03-ZONE-C,224.0,203.3,32.33,15.1,0.9,0.8,260.0
PROD-17154,2026-09-13,MINE-03,MINE-03-ZONE-D,224.0,201.4,35.21,13.9,2.1,0.8,260.0
PROD-17155,2026-09-13,MINE-03,MINE-03-ZONE-E,224.0,179.8,33.62,13.8,2.2,0.8,260.0
PROD-17156,2026-09-13,MINE-04,MINE-04-ZONE-A,224.0,130.5,37.93,9.7,6.3,43.9,260.0
PROD-17157,2026-09-13,MINE-04,MINE-04-ZONE-B,224.0,147.8,34.97,11.0,5.0,43.9,260.0
PROD-17158,2026-09-13,MINE-04,MINE-04-ZONE-C,224.0,112.2,32.03,9.1,6.9,43.9,260.0
PROD-17159,2026-09-13,MINE-04,MINE-04-ZONE-D,224.0,131.6,33.92,9.9,6.1,43.9,260.0
PROD-17160,2026-09-13,MINE-04,MINE-04-ZONE-E,224.0,106.4,34.58,9.8,6.2,43.9,260.0
PROD-17161,2026-09-14,MINE-01,MINE-01-ZONE-A,228.0,134.0,32.37,11.0,5.0,39.8,260.0
PROD-17162,2026-09-14,MINE-01,MINE-01-ZONE-B,228.0,124.0,33.19,10.5,5.5,39.8,260.0
PROD-17163,2026-09-14,MINE-01,MINE-01-ZONE-C,228.0,142.8,34.34,12.4,3.6,39.8,260.0
PROD-17164,2026-09-14,MINE-01,MINE-01-ZONE-D,228.0,118.6,41.12,9.7,6.3,39.8,260.0
PROD-17165,2026-09-14,MINE-01,MINE-01-ZONE-E,228.0,138.8,41.22,12.1,3.9,39.8,260.0
PROD-17166,2026-09-14,MINE-02,MINE-02-ZONE-A,228.0,160.6,34.02,13.1,2.9,29.2,260.0
PROD-17167,2026-09-14,MINE-02,MINE-02-ZONE-B,228.0,191.3,38.59,15.3,0.7,29.2,260.0
PROD-17168,2026-09-14,MINE-02,MINE-02-ZONE-C,228.0,152.9,32.42,11.8,4.2,29.2,260.0
PROD-17169,2026-09-14,MINE-02,MINE-02-ZONE-D,228.0,200.0,39.25,15.1,0.9,29.2,260.0
PROD-17170,2026-09-14,MINE-02,MINE-02-ZONE-E,228.0,168.2,33.17,11.9,4.1,29.2,260.0
PROD-17171,2026-09-14,MINE-03,MINE-03-ZONE-A,228.0,174.3,35.84,12.4,3.6,3.7,260.0
PROD-17172,2026-09-14,MINE-03,MINE-03-ZONE-B,228.0,173.6,32.16,11.9,4.1,3.7,260.0
PROD-17173,2026-09-14,MINE-03,MINE-03-ZONE-C,228.0,184.7,39.87,12.7,3.3,3.7,260.0
PROD-17174,2026-09-14,MINE-03,MINE-03-ZONE-D,228.0,189.3,32.95,12.9,3.1,3.7,260.0
PROD-17175,2026-09-14,MINE-03,MINE-03-ZONE-E,228.0,202.7,42.11,13.6,2.4,3.7,260.0
PROD-17176,2026-09-14,MINE-04,MINE-04-ZONE-A,228.0,127.4,34.09,9.5,6.5,43.3,260.0
PROD-17177,2026-09-14,MINE-04,MINE-04-ZONE-B,228.0,140.6,34.86,11.8,4.2,43.3,260.0
PROD-17178,2026-09-14,MINE-04,MINE-04-ZONE-C,228.0,120.1,38.12,9.0,7.0,43.3,260.0
PROD-17179,2026-09-14,MINE-04,MINE-04-ZONE-D,228.0,111.2,42.96,9.9,6.1,43.3,260.0
PROD-17180,2026-09-14,MINE-04,MINE-04-ZONE-E,228.0,151.6,35.65,11.7,4.3,43.3,260.0
PROD-17181,2026-09-15,MINE-01,MINE-01-ZONE-A,232.0,174.9,43.72,13.0,3.0,3.5,260.0
PROD-17182,2026-09-15,MINE-01,MINE-01-ZONE-B,232.0,226.0,38.63,15.3,0.7,3.5,260.0
PROD-17183,2026-09-15,MINE-01,MINE-01-ZONE-C,232.0,221.9,38.4,15.5,0.5,3.5,260.0
PROD-17184,2026-09-15,MINE-01,MINE-01-ZONE-D,232.0,198.3,35.05,14.8,1.2,3.5,260.0
PROD-17185,2026-09-15,MINE-01,MINE-01-ZONE-E,232.0,211.6,43.9,15.3,0.7,3.5,260.0
PROD-17186,2026-09-15,MINE-02,MINE-02-ZONE-A,232.0,117.2,42.43,10.1,5.9,33.0,260.0
PROD-17187,2026-09-15,MINE-02,MINE-02-ZONE-B,232.0,112.6,39.53,9.3,6.7,33.0,260.0
PROD-17188,2026-09-15,MINE-02,MINE-02-ZONE-C,232.0,128.2,42.05,10.7,5.3,33.0,260.0
PROD-17189,2026-09-15,MINE-02,MINE-02-ZONE-D,232.0,157.1,40.18,12.3,3.7,33.0,260.0
PROD-17190,2026-09-15,MINE-02,MINE-02-ZONE-E,232.0,179.4,42.45,12.9,3.1,33.0,260.0
PROD-17191,2026-09-15,MINE-03,MINE-03-ZONE-A,232.0,204.6,32.91,14.6,1.4,0.1,260.0
PROD-17192,2026-09-15,MINE-03,MINE-03-ZONE-B,232.0,217.1,41.05,14.6,1.4,0.1,260.0
PROD-17193,2026-09-15,MINE-03,MINE-03-ZONE-C,232.0,213.1,33.92,14.8,1.2,0.1,260.0
PROD-17194,2026-09-15,MINE-03,MINE-03-ZONE-D,232.0,227.1,42.61,14.9,1.1,0.1,260.0
PROD-17195,2026-09-15,MINE-03,MINE-03-ZONE-E,232.0,207.2,37.24,15.1,0.9,0.1,260.0
PROD-17196,2026-09-15,MINE-04,MINE-04-ZONE-A,232.0,197.1,33.99,13.2,2.8,1.8,260.0
